timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,
1.76336E+12,57,/roller/-332,200,OK,User1 2-1,text,TRUE,,7249,356,2,2,http://172.26.129.146:8080/roller/,57,0,2,,,,,
1.76336E+12,25,/roller/-332,200,OK,User1 2-2,text,TRUE,,7249,356,2,2,http://172.26.129.146:8080/roller/,25,0,5,,# of requests,,,44611
1.76336E+12,22,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-1,text,TRUE,,6284,951,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,time,,73556,73.556
1.76336E+12,14,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-1,,TRUE,,170,480,2,2,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,14,0,0,,throughput,,,606.4902931
1.76336E+12,8,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-1,text,TRUE,,6114,471,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,elapsed,,6171606,138.3426957
1.76336E+12,34,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-2,text,TRUE,,6284,951,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,latency,,5272757,118.1941001
1.76336E+12,10,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-2,,TRUE,,170,480,2,2,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,10,0,0,,delays,,898849,20.14859564
1.76336E+12,24,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-2,text,TRUE,,6114,471,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,24,0,0,,,,,
1.76336E+12,38,/roller/roller_j_security_check-338,200,OK,User1 2-1,text,TRUE,,6553,1221,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,6,0,0,,,,,
1.76336E+12,6,/roller/roller_j_security_check-338-0,302,Found,User1 2-1,,TRUE,,259,637,3,3,http://172.26.129.146:8080/roller/roller_j_security_check,6,0,0,,,,,
1.76336E+12,32,/roller/roller_j_security_check-338-1,200,OK,User1 2-1,text,TRUE,,6294,584,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,32,0,0,,,,,
1.76336E+12,11,/roller/roller-ui/login.rol-340,200,OK,User1 2-1,text,TRUE,,6294,501,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,11,0,0,,,,,
