timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,
1.76336E+12,40,/roller/-332,200,OK,User1 2-1,text,TRUE,,7249,356,1,1,http://172.26.129.146:8080/roller/,40,0,2,,,,,
1.76336E+12,14,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-1,text,TRUE,,6284,951,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,# of requests,,,44868
1.76336E+12,7,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-1,,TRUE,,170,480,2,2,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,7,0,0,,time,,70471,70.471
1.76336E+12,7,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-1,text,TRUE,,6114,471,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,throughput,,,636.6874317
1.76336E+12,30,/roller/-332,200,OK,User1 2-2,text,TRUE,,7249,356,2,2,http://172.26.129.146:8080/roller/,30,0,3,,elapsed,,6392945,142.4833957
1.76336E+12,19,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-2,text,TRUE,,6284,951,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,latency,,5442811,121.30719
1.76336E+12,12,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-2,,TRUE,,170,480,2,2,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,12,0,0,,delay,,950134,21.17620576
1.76336E+12,7,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-2,text,TRUE,,6114,471,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76336E+12,54,/roller/roller_j_security_check-338,200,OK,User1 2-1,text,TRUE,,6553,1221,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,8,0,0,,,,,
1.76336E+12,8,/roller/roller_j_security_check-338-0,302,Found,User1 2-1,,TRUE,,259,637,3,3,http://172.26.129.146:8080/roller/roller_j_security_check,8,0,0,,,,,
1.76336E+12,46,/roller/roller_j_security_check-338-1,200,OK,User1 2-1,text,TRUE,,6294,584,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,46,0,0,,,,,
1.76336E+12,7,/roller/roller-ui/login.rol-340,200,OK,User1 2-1,text,TRUE,,6294,501,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,7,0,0,,,,,
1.76336E+12,25,/roller/roller_j_security_check-338,200,OK,User1 2-2,text,TRUE,,6553,1221,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,8,0,0,,,,,
1.76336E+12,8,/roller/roller_j_security_check-338-0,302,Found,User1 2-2,,TRUE,,259,637,3,3,http://172.26.129.146:8080/roller/roller_j_security_check,8,0,0,,,,,
1.76336E+12,16,/roller/roller_j_security_check-338-1,200,OK,User1 2-2,text,TRUE,,6294,584,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,16,0,0,,,,,
1.76336E+12,14,/roller/roller-ui/menu.rol-343,200,OK,User1 2-1,text,TRUE,,6284,1001,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76336E+12,6,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-1,,TRUE,,170,500,3,3,http://172.26.129.146:8080/roller/roller-ui/menu.rol,6,0,0,,,,,
1.76336E+12,8,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-1,text,TRUE,,6114,501,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,
1.76336E+12,7,/roller/roller-ui/login.rol-340,200,OK,User1 2-2,text,TRUE,,6294,501,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,7,0,0,,,,,
1.76336E+12,9,/roller/roller-ui/menu.rol-348,200,OK,User1 2-1,text,TRUE,,6284,979,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76336E+12,4,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-1,,TRUE,,170,489,3,3,http://172.26.129.146:8080/roller/roller-ui/menu.rol,4,0,0,,,,,
1.76336E+12,5,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-1,text,TRUE,,6114,490,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,
1.76336E+12,41,/roller/-332,200,OK,User1 2-3,text,TRUE,,7249,356,3,3,http://172.26.129.146:8080/roller/,41,0,8,,,,,
1.76336E+12,18,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-3,text,TRUE,,6284,951,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76336E+12,3,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-3,,TRUE,,170,480,4,4,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,3,0,0,,,,,
1.76336E+12,15,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-3,text,TRUE,,6114,471,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,0,,,,,
