timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,,
1.76336E+12,132,/roller/roller-ui/authoring/entryEdit!firstSave.rol-469,200,OK,User1 2-10,text,TRUE,,6303,1111,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,,
1.76336E+12,13,/roller/roller-ui/authoring/entryEdit!firstSave.rol-469-0,302,Found,User1 2-10,,TRUE,,189,595,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit!firstSave.rol?weblog=10&bean.id=86112680-2d8d-4ffc-975d-33b6fcda1274,13,0,0,,,,,,
1.76336E+12,119,/roller/roller-ui/authoring/entryEdit!firstSave.rol-469-1,200,OK,User1 2-10,text,TRUE,,6114,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,119,0,8,,,,,,
1.76336E+12,186,/roller/roller-ui/authoring/entryEdit.rol-661,200,OK,User2 3-4,text,TRUE,,6284,1102,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,,
1.76336E+12,143,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-55,text,TRUE,,6284,1390,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,25,0,0,,,,,,
1.76336E+12,25,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-55,,TRUE,,170,810,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,25,0,0,,,,,,
1.76336E+12,118,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-55,text,TRUE,,6114,580,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,118,0,0,,,,,,
1.76336E+12,8,/roller/roller-ui/authoring/entryEdit.rol-661-0,302,Found,User2 3-4,,TRUE,,170,587,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol?weblog=test4&bean.id=710adbc5-a814-46d0-aee2-8c336c4a2cfd,8,0,0,,,,,,
1.76336E+12,178,/roller/roller-ui/authoring/entryEdit.rol-661-1,200,OK,User2 3-4,text,TRUE,,6114,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,178,0,0,,,,,,
1.76336E+12,17,/roller/-435,200,OK,User1 2-71,text,TRUE,,6552,483,100,200,http://172.26.129.146:8080/roller/,17,0,0,,,,,,
1.76336E+12,25,/roller/roller-ui/menu.rol-436,200,OK,User1 2-57,text,TRUE,,6284,941,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76336E+12,26,/roller/roller-ui/createWeblog.rol-651,200,OK,User2 3-58,text,TRUE,,6284,985,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,,
1.76336E+12,9,/roller/roller-ui/createWeblog.rol-651-0,302,Found,User2 3-58,,TRUE,,170,496,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,9,0,0,,,,,,
1.76336E+12,17,/roller/roller-ui/createWeblog.rol-651-1,200,OK,User2 3-58,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,,
1.76336E+12,10,/roller/roller-ui/menu.rol-436-0,302,Found,User1 2-57,,TRUE,,170,470,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,10,0,0,,,,,,
1.76336E+12,15,/roller/roller-ui/menu.rol-436-1,200,OK,User1 2-57,text,TRUE,,6114,471,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,0,,,,,,
1.76336E+12,11,/roller/CommentAuthenticatorServlet-666,200,OK,User2 3-21,text,TRUE,,319,414,100,200,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=test21,11,0,0,,,,,,
1.76336E+12,194,/roller/-672,200,OK,User2 3-23,text,TRUE,,6571,470,100,200,http://172.26.129.146:8080/roller/,194,0,0,,,,,,
1.76336E+12,25,/roller/roller-ui/authoring/entryEdit!firstSave.rol-657,200,OK,User2 3-11,text,TRUE,,6284,1115,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,,
1.76336E+12,11,/roller/roller-ui/authoring/entryEdit!firstSave.rol-657-0,302,Found,User2 3-11,,TRUE,,170,599,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit!firstSave.rol?weblog=test11&bean.id=710adbc5-a814-46d0-aee2-8c336c4a2cfd,11,0,0,,,,,,
1.76336E+12,14,/roller/roller-ui/authoring/entryEdit!firstSave.rol-657-1,200,OK,User2 3-11,text,TRUE,,6114,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,,,,,
1.76336E+12,192,/roller/roller-ui/menu.rol-673,200,OK,User2 3-2,text,TRUE,,6303,941,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,,,,,
1.76336E+12,14,/roller/roller-ui/menu.rol-673-0,302,Found,User2 3-2,,TRUE,,189,470,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,14,0,0,,,,,,
1.76336E+12,177,/roller/roller-ui/menu.rol-673-1,200,OK,User2 3-2,text,TRUE,,6114,471,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,177,0,23,,,,,,
1.76336E+12,42,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-47,text,TRUE,,6284,1390,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,0,,,,,,
1.76336E+12,16,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-47,,TRUE,,170,810,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,16,0,0,,,,,,
1.76336E+12,26,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-47,text,TRUE,,6114,580,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,26,0,0,,,,,,
1.76336E+12,357,/roller/roller-ui/authoring/pings.rol-670,200,OK,User2 3-46,text,TRUE,,6322,1024,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,,
1.76336E+12,7,/roller/roller-ui/authoring/pings.rol-670-0,302,Found,User2 3-46,,TRUE,,189,524,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/pings.rol?weblog=test46,7,0,0,,,,,,
1.76336E+12,350,/roller/roller-ui/authoring/pings.rol-670-1,200,OK,User2 3-46,text,TRUE,,6133,500,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,349,0,3,,,,,,
1.76336E+12,176,/roller/CommentAuthenticatorServlet-669,200,OK,User2 3-33,text,TRUE,,320,414,100,200,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=test33,176,0,0,,,,,,
1.76336E+12,167,/roller/roller-ui/profile.rol-644,200,OK,User2 3-66,text,TRUE,,6284,980,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76336E+12,5,/roller/roller-ui/profile.rol-644-0,302,Found,User2 3-66,,TRUE,,170,491,100,200,http://172.26.129.146:8080/roller/roller-ui/profile.rol,5,0,0,,,,,,
1.76336E+12,162,/roller/roller-ui/profile.rol-644-1,200,OK,User2 3-66,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,161,0,0,,,,,,
1.76336E+12,301,/roller/CommentAuthenticatorServlet-669,200,OK,User2 3-24,text,TRUE,,320,414,100,200,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=test24,301,0,5,,,,,,
1.76336E+12,156,/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png-483,200,OK,User1 2-6,text,TRUE,,6284,1064,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,123,0,0,,,,,,
1.76336E+12,123,/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png-483-0,302,Found,User1 2-6,,TRUE,,170,556,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png,123,0,0,,,,,,
1.76336E+12,33,/roller/roller-ui/authoring/previewresource/user1/icons/feed-icon-28x28.png-483-1,200,OK,User1 2-6,text,TRUE,,6114,508,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,33,0,0,,,,,,
1.76336E+12,188,/roller/roller-ui/authoring/entryAdd.rol-654,200,OK,User2 3-63,text,TRUE,,6303,1030,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,36,0,0,,,,,,
1.76336E+12,36,/roller/roller-ui/authoring/entryAdd.rol-654-0,302,Found,User2 3-63,,TRUE,,189,528,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test1,36,0,0,,,,,,
1.76336E+12,152,/roller/roller-ui/authoring/entryAdd.rol-654-1,200,OK,User2 3-63,text,TRUE,,6114,502,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,152,0,2,,,,,,
1.76336E+12,281,/roller/CommentAuthenticatorServlet-666,200,OK,User2 3-16,text,TRUE,,320,414,100,200,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=test16,281,0,5,,,,,,
1.76336E+12,240,/roller/-647,200,OK,User2 3-69,text,TRUE,,6552,470,100,200,http://172.26.129.146:8080/roller/,240,0,0,,,,,,
1.76336E+12,186,/roller/roller-ui/createWeblog.rol-429,200,OK,User1 2-86,text,TRUE,,6284,985,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,9,,,,,,
1.76336E+12,17,/roller/roller-ui/createWeblog.rol-429-0,302,Found,User1 2-86,,TRUE,,170,496,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,17,0,9,,,,,,
1.76336E+12,169,/roller/roller-ui/createWeblog.rol-429-1,200,OK,User1 2-86,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,169,0,0,,,,,,
1.76336E+12,238,/roller/-435,200,OK,User1 2-56,text,TRUE,,6552,483,100,200,http://172.26.129.146:8080/roller/,238,0,0,,,,,,
1.76336E+12,522,/roller/roller-ui/authoring/entryEdit.rol-661,200,OK,User2 3-39,text,TRUE,,6284,1103,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76336E+12,6,/roller/roller-ui/authoring/entryEdit.rol-661-0,302,Found,User2 3-39,,TRUE,,170,588,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol?weblog=test39&bean.id=710adbc5-a814-46d0-aee2-8c336c4a2cfd,6,0,0,,,,,,
1.76336E+12,516,/roller/roller-ui/authoring/entryEdit.rol-661-1,200,OK,User2 3-39,text,TRUE,,6114,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,516,0,0,,,,,,
1.76336E+12,176,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-17,text,TRUE,,6284,1390,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,18,0,0,,,,,,
1.76336E+12,18,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-17,,TRUE,,170,810,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,18,0,0,,,,,,
1.76336E+12,158,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-17,text,TRUE,,6114,580,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,158,0,0,,,,,,
1.76336E+12,375,/roller/roller-ui/authoring/entryAdd.rol-451,200,OK,User1 2-42,text,TRUE,,6284,977,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76336E+12,4,/roller/roller-ui/authoring/entryAdd.rol-451-0,302,Found,User1 2-42,,TRUE,,170,500,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=42,4,0,0,,,,,,
1.76336E+12,370,/roller/roller-ui/authoring/entryAdd.rol-451-1,200,OK,User1 2-42,text,TRUE,,6114,477,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,370,0,0,,,,,,
1.76336E+12,409,/roller/roller-services/tagdata/weblog/user1/-453,200,OK,User1 2-38,text,TRUE,,239,533,100,200,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=technology,409,0,0,,,,,,
1.76336E+12,178,/roller/roller-ui/profile.rol-649,200,OK,User2 3-76,text,TRUE,,6284,980,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,19,0,0,,,,,,
1.76336E+12,19,/roller/roller-ui/profile.rol-649-0,302,Found,User2 3-76,,TRUE,,170,491,100,200,http://172.26.129.146:8080/roller/roller-ui/profile.rol,19,0,0,,,,,,
1.76336E+12,159,/roller/roller-ui/profile.rol-649-1,200,OK,User2 3-76,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,159,0,0,,,,,,
1.76336E+12,189,/roller/roller-ui/authoring/themedata-652,200,OK,User2 3-61,text,TRUE,,6303,856,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,145,0,0,,,,,,
1.76336E+12,145,/roller/roller-ui/authoring/themedata-652-0,302,Found,User2 3-61,,TRUE,,189,433,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,145,0,0,,,,,,
1.76336E+12,44,/roller/roller-ui/authoring/themedata-652-1,200,OK,User2 3-61,text,TRUE,,6114,423,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,44,0,3,,,,,,
1.76336E+12,263,/roller/-647,200,OK,User2 3-54,text,TRUE,,6552,470,100,200,http://172.26.129.146:8080/roller/,263,0,0,,,,,,
1.76336E+12,439,/roller/roller-ui/authoring/entryEdit.rol-661,200,OK,User2 3-27,text,TRUE,,6284,1103,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,70,0,0,,,,,,
1.76336E+12,70,/roller/roller-ui/authoring/entryEdit.rol-661-0,302,Found,User2 3-27,,TRUE,,170,588,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol?weblog=test27&bean.id=710adbc5-a814-46d0-aee2-8c336c4a2cfd,70,0,0,,,,,,
1.76336E+12,369,/roller/roller-ui/authoring/entryEdit.rol-661-1,200,OK,User2 3-27,text,TRUE,,6114,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,365,0,0,,,,,,
1.76336E+12,412,/roller/-410,200,OK,User1 2-95,text,TRUE,,6552,489,100,200,http://172.26.129.146:8080/roller/,412,0,0,,,,,,
1.76336E+12,182,/roller/roller-ui/menu.rol-650,200,OK,User2 3-93,text,TRUE,,6284,983,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76336E+12,10,/roller/roller-ui/menu.rol-650-0,302,Found,User2 3-93,,TRUE,,170,491,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,10,0,0,,,,,,
1.76336E+12,172,/roller/roller-ui/menu.rol-650-1,200,OK,User2 3-93,text,TRUE,,6114,492,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,171,0,0,,,,,,
1.76336E+12,166,/roller/roller-services/tagdata/weblog/user1/-452,200,OK,User1 2-47,text,TRUE,,232,526,100,200,http://172.26.129.146:8080/roller/roller-services/tagdata/weblog/user1/?format=json&prefix=tec,166,0,0,,,,,,
1.76336E+12,398,/roller/roller-ui/authoring/entries.rol-660,200,OK,User2 3-20,text,TRUE,,6284,1170,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,,
1.76336E+12,10,/roller/roller-ui/authoring/entries.rol-660-0,302,Found,User2 3-20,,TRUE,,170,598,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=test20,10,0,0,,,,,,
1.76336E+12,388,/roller/roller-ui/authoring/entries.rol-660-1,200,OK,User2 3-20,text,TRUE,,6114,572,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,388,0,0,,,,,,
1.76336E+12,185,/roller/roller-ui/authoring/themedata-652,200,OK,User2 3-72,text,TRUE,,6303,856,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,26,0,0,,,,,,
1.76336E+12,26,/roller/roller-ui/authoring/themedata-652-0,302,Found,User2 3-72,,TRUE,,189,433,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,26,0,0,,,,,,
1.76336E+12,159,/roller/roller-ui/authoring/themedata-652-1,200,OK,User2 3-72,text,TRUE,,6114,423,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,159,0,3,,,,,,
1.76336E+12,180,/roller/-647,200,OK,User2 3-94,text,TRUE,,6552,470,100,200,http://172.26.129.146:8080/roller/,180,0,0,,,,,,
1.76336E+12,177,/roller/roller-ui/authoring/entryAdd.rol-655,200,OK,User2 3-29,text,TRUE,,6284,1745,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,0,,,,,,
1.76336E+12,283,/roller/-435,200,OK,User1 2-41,text,TRUE,,6552,483,100,200,http://172.26.129.146:8080/roller/,283,0,0,,,,,,
1.76336E+12,16,/roller/roller-ui/authoring/entryAdd.rol-655-0,302,Found,User2 3-29,,TRUE,,170,1146,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol,16,0,0,,,,,,
1.76336E+12,161,/roller/roller-ui/authoring/entryAdd.rol-655-1,200,OK,User2 3-29,text,TRUE,,6114,599,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,161,0,0,,,,,,
1.76336E+12,249,/roller/-435,200,OK,User1 2-45,text,TRUE,,6552,483,100,200,http://172.26.129.146:8080/roller/,249,0,0,,,,,,
1.76336E+12,94,/roller/roller-ui/menu.rol-671,200,OK,User2 3-14,text,TRUE,,6284,1025,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76336E+12,5,/roller/roller-ui/menu.rol-671-0,302,Found,User2 3-14,,TRUE,,170,512,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,5,0,0,,,,,,
1.76336E+12,88,/roller/roller-ui/menu.rol-671-1,200,OK,User2 3-14,text,TRUE,,6114,513,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,87,0,0,,,,,,
1.76336E+12,258,/roller/-647,200,OK,User2 3-80,text,TRUE,,6552,470,100,200,http://172.26.129.146:8080/roller/,258,0,0,,,,,,
1.76336E+12,178,/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png-484,200,OK,User1 2-2,text,TRUE,,6284,1057,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,137,0,0,,,,,,
1.76336E+12,137,/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png-484-0,302,Found,User1 2-2,,TRUE,,170,549,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png,137,0,0,,,,,,
1.76336E+12,41,/roller/roller-ui/authoring/previewresource/user1/icons/asf-logo.png-484-1,200,OK,User1 2-2,text,TRUE,,6114,508,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,40,0,0,,,,,,
1.76336E+12,244,/roller/-647,200,OK,User2 3-86,text,TRUE,,6552,470,100,200,http://172.26.129.146:8080/roller/,244,0,0,,,,,,
1.76336E+12,164,/roller/roller-ui/authoring/entries.rol-663,200,OK,User2 3-45,text,TRUE,,6284,1034,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,54,0,0,,,,,,
1.76336E+12,54,/roller/roller-ui/authoring/entries.rol-663-0,302,Found,User2 3-45,,TRUE,,170,530,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=test45,54,0,0,,,,,,
1.76336E+12,110,/roller/roller-ui/authoring/entries.rol-663-1,200,OK,User2 3-45,text,TRUE,,6114,504,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,109,0,0,,,,,,
1.76336E+12,178,/roller/roller-ui/login.rol-420,200,OK,User1 2-30,text,TRUE,,6294,501,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,178,0,13,,,,,,
1.76336E+12,269,/roller/-435,200,OK,User1 2-39,text,TRUE,,6552,483,100,200,http://172.26.129.146:8080/roller/,269,0,0,,,,,,
1.76336E+12,182,/roller/roller-ui/authoring/entryAdd.rol-654,200,OK,User2 3-22,text,TRUE,,6284,1030,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,,
1.76336E+12,6,/roller/roller-ui/authoring/entryAdd.rol-654-0,302,Found,User2 3-22,,TRUE,,170,528,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test1,6,0,0,,,,,,
1.76336E+12,176,/roller/roller-ui/authoring/entryAdd.rol-654-1,200,OK,User2 3-22,text,TRUE,,6114,502,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,176,0,0,,,,,,
1.76336E+12,182,/roller/roller-ui/createWeblog.rol-651,200,OK,User2 3-25,text,TRUE,,6284,985,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,,,,,
1.76336E+12,14,/roller/roller-ui/createWeblog.rol-651-0,302,Found,User2 3-25,,TRUE,,170,496,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,14,0,0,,,,,,
1.76336E+12,168,/roller/roller-ui/createWeblog.rol-651-1,200,OK,User2 3-25,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,168,0,0,,,,,,
1.76336E+12,515,/roller/roller-ui/authoring/themedata-652,200,OK,User2 3-13,text,TRUE,,6303,856,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,18,0,0,,,,,,
1.76336E+12,18,/roller/roller-ui/authoring/themedata-652-0,302,Found,User2 3-13,,TRUE,,170,433,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,18,0,0,,,,,,
1.76336E+12,496,/roller/roller-ui/authoring/themedata-652-1,200,OK,User2 3-13,text,TRUE,,6133,423,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,496,0,0,,,,,,
1.76336E+12,445,/roller/roller-ui/profile.rol-649,200,OK,User2 3-52,text,TRUE,,6284,980,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,,
1.76336E+12,5,/roller/roller-ui/profile.rol-649-0,302,Found,User2 3-52,,TRUE,,170,491,100,200,http://172.26.129.146:8080/roller/roller-ui/profile.rol,5,0,0,,,,,,
1.76336E+12,440,/roller/roller-ui/profile.rol-649-1,200,OK,User2 3-52,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,440,0,0,,,,,,
1.76336E+12,444,/roller/roller-ui/authoring/themedata-430,200,OK,User1 2-73,text,TRUE,,6284,856,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,,
1.76336E+12,4,/roller/roller-ui/authoring/themedata-430-0,302,Found,User1 2-73,,TRUE,,170,433,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,4,0,0,,,,,,
1.76336E+12,440,/roller/roller-ui/authoring/themedata-430-1,200,OK,User1 2-73,text,TRUE,,6114,423,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,440,0,0,,,,,,
1.76336E+12,255,/roller/-647,200,OK,User2 3-62,text,TRUE,,6552,470,100,200,http://172.26.129.146:8080/roller/,255,0,0,,,,,,
1.76336E+12,434,/roller/-647,200,OK,User2 3-78,text,TRUE,,6552,470,100,200,http://172.26.129.146:8080/roller/,434,0,4,,,,,,
1.76336E+12,196,/roller/roller-ui/authoring/pings.rol-670,200,OK,User2 3-8,text,TRUE,,6284,1023,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,8,,,,,,
1.76336E+12,16,/roller/roller-ui/authoring/pings.rol-670-0,302,Found,User2 3-8,,TRUE,,170,523,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/pings.rol?weblog=test8,16,0,8,,,,,,
1.76336E+12,180,/roller/roller-ui/authoring/pings.rol-670-1,200,OK,User2 3-8,text,TRUE,,6114,500,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,176,0,0,,,,,,
1.76336E+12,541,/roller/roller-ui/profile.rol-649,200,OK,User2 3-85,text,TRUE,,6284,980,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,79,0,0,,,,,,
1.76336E+12,79,/roller/roller-ui/profile.rol-649-0,302,Found,User2 3-85,,TRUE,,170,491,100,200,http://172.26.129.146:8080/roller/roller-ui/profile.rol,79,0,0,,,,,,
1.76336E+12,462,/roller/roller-ui/profile.rol-649-1,200,OK,User2 3-85,text,TRUE,,6114,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,462,0,0,,,,,,
1.76336E+12,403,/roller/-672,200,OK,User2 3-10,text,TRUE,,6552,470,100,200,http://172.26.129.146:8080/roller/,403,0,0,,,,,,
1.76336E+12,290,/roller/-435,200,OK,User1 2-83,text,TRUE,,6552,483,100,200,http://172.26.129.146:8080/roller/,290,0,0,,,,,,
1.76336E+12,187,/roller/roller-ui/menu.rol-440,200,OK,User1 2-44,text,TRUE,,6284,993,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,,
1.76336E+12,12,/roller/roller-ui/menu.rol-440-0,302,Found,User1 2-44,,TRUE,,170,496,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,12,0,0,,,,,,
1.76336E+12,175,/roller/roller-ui/menu.rol-440-1,200,OK,User1 2-44,text,TRUE,,6114,497,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,175,0,0,,,,,,
1.76336E+12,174,/roller/roller-ui/authoring/entryEdit!firstSave.rol-456,200,OK,User1 2-31,text,TRUE,,6284,1111,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,152,0,2,,,,,,
1.76336E+12,152,/roller/roller-ui/authoring/entryEdit!firstSave.rol-456-0,302,Found,User1 2-31,,TRUE,,170,595,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit!firstSave.rol?weblog=31&bean.id=319cfe07-0bf7-441f-905e-f5d4bb40ed3b,152,0,2,,,,,,
1.76336E+12,21,/roller/roller-ui/authoring/entryEdit!firstSave.rol-456-1,200,OK,User1 2-31,text,TRUE,,6114,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,21,0,0,,,,,,
1.76336E+12,177,/roller/roller-ui/menu.rol-358,200,OK,User1 2-93,text,TRUE,,6284,941,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,153,0,2,,,,,,
1.76336E+12,153,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-93,,TRUE,,170,470,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,153,0,2,,,,,,
1.76336E+12,24,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-93,text,TRUE,,6114,471,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,24,0,0,,,,,,
1.76336E+12,255,/roller/-672,200,OK,User2 3-38,text,TRUE,,6552,470,100,200,http://172.26.129.146:8080/roller/,255,0,0,,,,,,
1.76336E+12,250,/roller/roller-ui/authoring/themedata-430,200,OK,User1 2-50,text,TRUE,,6284,856,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,225,0,0,,,,,,
1.76336E+12,225,/roller/roller-ui/authoring/themedata-430-0,302,Found,User1 2-50,,TRUE,,170,433,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,225,0,0,,,,,,
1.76336E+12,24,/roller/roller-ui/authoring/themedata-430-1,200,OK,User1 2-50,text,TRUE,,6114,423,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,24,0,0,,,,,,
1.76336E+12,177,/roller/roller-ui/menu.rol-650,200,OK,User2 3-77,text,TRUE,,6284,983,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,151,0,2,,,,,,
