timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,
1.76353E+12,47,/roller/-332,200,OK,User1 2-1,text,TRUE,,7249,356,1,1,http://172.26.129.146:8080/roller/,47,0,4,,,,,
1.76353E+12,14,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-1,text,TRUE,,6284,951,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,# of requests,,,53297
1.76353E+12,5,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-1,,TRUE,,170,480,2,2,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,5,0,0,,time,,26315,26.315
1.76353E+12,9,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-1,text,TRUE,,6114,471,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,throughput,,,2025.34676
1.76353E+12,38,/roller/-332,200,OK,User1 2-2,text,TRUE,,7249,356,2,2,http://172.26.129.146:8080/roller/,38,0,4,,elapsed,,6520904,122.3503011
1.76353E+12,25,/roller/roller_j_security_check-338,200,OK,User1 2-1,text,TRUE,,6553,1221,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,6,0,0,,latency,,4864471,91.27100963
1.76353E+12,6,/roller/roller_j_security_check-338-0,302,Found,User1 2-1,,TRUE,,259,637,2,2,http://172.26.129.146:8080/roller/roller_j_security_check,6,0,0,,delay,,1656433,31.07929152
1.76353E+12,19,/roller/roller_j_security_check-338-1,200,OK,User1 2-1,text,TRUE,,6294,584,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,19,0,0,,,,,
1.76353E+12,20,/roller/roller-ui/login.rol-340,200,OK,User1 2-1,text,TRUE,,6294,501,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,20,0,0,,,,,
1.76353E+12,31,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-2,text,TRUE,,6284,951,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,
1.76353E+12,11,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-2,,TRUE,,170,480,3,3,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,11,0,0,,,,,
1.76353E+12,19,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-2,text,TRUE,,6114,471,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,19,0,0,,,,,
1.76353E+12,30,/roller/roller-ui/menu.rol-343,200,OK,User1 2-1,text,TRUE,,6284,1001,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,
1.76353E+12,11,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-1,,TRUE,,170,500,3,3,http://172.26.129.146:8080/roller/roller-ui/menu.rol,11,0,0,,,,,
