timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,
1.76E+12,15,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-2,,TRUE,,170,489,4,4,http://172.26.129.146:8080/roller/roller-ui/menu.rol,15,0,0,,,,,
1.76E+12,15,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-2,text,TRUE,,6114,490,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,0,,,,,
1.76E+12,31,/roller/roller-ui/menu.rol-358,200,OK,User1 2-1,text,TRUE,,6284,941,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76E+12,17,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-4,text,TRUE,,6284,951,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76E+12,13,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-1,,TRUE,,170,470,4,4,http://172.26.129.146:8080/roller/roller-ui/menu.rol,13,0,0,,,,,
1.76E+12,17,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-1,text,TRUE,,6114,471,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,
1.76E+12,3,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-4,,TRUE,,170,480,4,4,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,3,0,0,,,,,
1.76E+12,14,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-4,text,TRUE,,6114,471,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,,,,
1.76E+12,37,/roller/roller-ui/login-redirect.rol-363,200,OK,User1 2-1,text,TRUE,,6284,989,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,0,,,,,
1.76E+12,16,/roller/roller-ui/login-redirect.rol-363-0,302,Found,User1 2-1,,TRUE,,170,499,5,5,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,16,0,0,,,,,
1.76E+12,21,/roller/roller-ui/login-redirect.rol-363-1,200,OK,User1 2-1,text,TRUE,,6114,490,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,21,0,0,,,,,
1.76E+12,80,/roller/roller_j_security_check-338,200,OK,User1 2-3,text,TRUE,,6553,1221,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,59,0,0,,,,,
1.76E+12,59,/roller/roller_j_security_check-338-0,302,Found,User1 2-3,,TRUE,,259,637,6,6,http://172.26.129.146:8080/roller/roller_j_security_check,59,0,0,,,,,
1.76E+12,21,/roller/roller_j_security_check-338-1,200,OK,User1 2-3,text,TRUE,,6294,584,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,21,0,0,,,,,
1.76E+12,7,/roller/roller-ui/login.rol-340,200,OK,User1 2-3,text,TRUE,,6294,501,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,6,0,0,,,,,
