timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,
1.76342E+12,60,/roller/-332,200,OK,User1 2-1,text,TRUE,,7249,356,2,2,http://172.26.129.146:8080/roller/,60,0,2,,# of requests,,,49647
1.76342E+12,12,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-1,text,TRUE,,6284,951,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,time,,41238,41.238
1.76342E+12,3,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-1,,TRUE,,170,480,2,2,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,3,0,0,,throughput,,,1203.913866
1.76342E+12,9,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-1,text,TRUE,,6114,471,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,elapsed,,4673431,94.13320039
1.76342E+12,50,/roller/-332,200,OK,User1 2-2,text,TRUE,,7249,356,3,3,http://172.26.129.146:8080/roller/,50,0,2,,latency,,3433256,69.1533426
1.76342E+12,28,/roller/roller_j_security_check-338,200,OK,User1 2-1,text,TRUE,,6553,1221,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,4,0,0,,delays,,1240175,24.9798578
1.76342E+12,4,/roller/roller_j_security_check-338-0,302,Found,User1 2-1,,TRUE,,259,637,3,3,http://172.26.129.146:8080/roller/roller_j_security_check,4,0,0,,,,,
1.76342E+12,24,/roller/roller_j_security_check-338-1,200,OK,User1 2-1,text,TRUE,,6294,584,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,24,0,0,,,,,
1.76342E+12,11,/roller/roller-ui/login.rol-340,200,OK,User1 2-1,text,TRUE,,6294,501,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,11,0,0,,,,,
1.76342E+12,47,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-2,text,TRUE,,6284,951,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,
1.76342E+12,8,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-2,,TRUE,,170,480,3,3,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,8,0,0,,,,,
1.76342E+12,48,/roller/-332,200,OK,User1 2-3,text,TRUE,,7249,356,3,3,http://172.26.129.146:8080/roller/,48,0,3,,,,,
1.76342E+12,39,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-2,text,TRUE,,6114,471,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,39,0,0,,,,,
1.76342E+12,49,/roller/roller-ui/menu.rol-343,200,OK,User1 2-1,text,TRUE,,6284,1001,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,36,0,0,,,,,
1.76342E+12,36,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-1,,TRUE,,170,500,4,4,http://172.26.129.146:8080/roller/roller-ui/menu.rol,36,0,0,,,,,
1.76342E+12,13,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-1,text,TRUE,,6114,501,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76342E+12,30,/roller/roller_j_security_check-338,200,OK,User1 2-2,text,TRUE,,6553,1221,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,13,0,0,,,,,
1.76342E+12,13,/roller/roller_j_security_check-338-0,302,Found,User1 2-2,,TRUE,,259,637,4,4,http://172.26.129.146:8080/roller/roller_j_security_check,13,0,0,,,,,
1.76342E+12,16,/roller/roller_j_security_check-338-1,200,OK,User1 2-2,text,TRUE,,6294,584,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,16,0,0,,,,,
1.76342E+12,30,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-3,text,TRUE,,6284,951,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76342E+12,13,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-3,,TRUE,,170,480,4,4,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,13,0,0,,,,,
1.76342E+12,17,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-3,text,TRUE,,6114,471,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,
1.76342E+12,31,/roller/roller-ui/menu.rol-348,200,OK,User1 2-1,text,TRUE,,6284,979,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,0,,,,,
1.76342E+12,16,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-1,,TRUE,,170,489,4,4,http://172.26.129.146:8080/roller/roller-ui/menu.rol,16,0,0,,,,,
1.76342E+12,14,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-1,text,TRUE,,6114,490,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,,,,
1.76342E+12,37,/roller/-332,200,OK,User1 2-4,text,TRUE,,7249,356,4,4,http://172.26.129.146:8080/roller/,37,0,7,,,,,
1.76342E+12,18,/roller/roller-ui/login.rol-340,200,OK,User1 2-2,text,TRUE,,6294,501,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,18,0,0,,,,,
1.76342E+12,26,/roller/roller_j_security_check-338,200,OK,User1 2-3,text,TRUE,,6553,1221,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,18,0,0,,,,,
1.76342E+12,18,/roller/roller_j_security_check-338-0,302,Found,User1 2-3,,TRUE,,259,637,5,5,http://172.26.129.146:8080/roller/roller_j_security_check,18,0,0,,,,,
1.76342E+12,8,/roller/roller_j_security_check-338-1,200,OK,User1 2-3,text,TRUE,,6294,584,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,8,0,0,,,,,
1.76342E+12,26,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-4,text,TRUE,,6284,951,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76342E+12,4,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-4,,TRUE,,170,480,5,5,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,4,0,0,,,,,
1.76342E+12,22,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-4,text,TRUE,,6114,471,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,0,,,,,
1.76342E+12,15,/roller/roller-ui/login.rol-340,200,OK,User1 2-3,text,TRUE,,6294,501,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,14,0,0,,,,,
1.76342E+12,22,/roller/roller-ui/menu.rol-343,200,OK,User1 2-2,text,TRUE,,6284,1001,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76342E+12,9,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-2,,TRUE,,170,500,5,5,http://172.26.129.146:8080/roller/roller-ui/menu.rol,9,0,0,,,,,
1.76342E+12,13,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-2,text,TRUE,,6114,501,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76342E+12,28,/roller/-353,200,OK,User1 2-1,text,TRUE,,6552,471,5,5,http://172.26.129.146:8080/roller/,28,0,0,,,,,
1.76342E+12,22,/roller/-332,200,OK,User1 2-5,text,TRUE,,7249,356,5,5,http://172.26.129.146:8080/roller/,22,0,3,,,,,
1.76342E+12,12,/roller/roller-ui/menu.rol-343,200,OK,User1 2-3,text,TRUE,,6284,1001,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76342E+12,3,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-3,,TRUE,,170,500,5,5,http://172.26.129.146:8080/roller/roller-ui/menu.rol,3,0,0,,,,,
1.76342E+12,9,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-3,text,TRUE,,6114,501,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76342E+12,14,/roller/roller_j_security_check-338,200,OK,User1 2-4,text,TRUE,,6553,1221,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,4,0,0,,,,,
1.76342E+12,4,/roller/roller_j_security_check-338-0,302,Found,User1 2-4,,TRUE,,259,637,5,5,http://172.26.129.146:8080/roller/roller_j_security_check,4,0,0,,,,,
1.76342E+12,10,/roller/roller_j_security_check-338-1,200,OK,User1 2-4,text,TRUE,,6294,584,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,10,0,0,,,,,
1.76342E+12,16,/roller/roller-ui/menu.rol-348,200,OK,User1 2-2,text,TRUE,,6284,979,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76342E+12,4,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-2,,TRUE,,170,489,5,5,http://172.26.129.146:8080/roller/roller-ui/menu.rol,4,0,0,,,,,
1.76342E+12,12,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-2,text,TRUE,,6114,490,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,
1.76342E+12,15,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-5,text,TRUE,,6284,951,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76342E+12,3,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-5,,TRUE,,170,480,5,5,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,3,0,0,,,,,
1.76342E+12,12,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-5,text,TRUE,,6114,471,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,
1.76342E+12,13,/roller/roller-ui/menu.rol-348,200,OK,User1 2-3,text,TRUE,,6284,979,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76342E+12,4,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-3,,TRUE,,170,489,5,5,http://172.26.129.146:8080/roller/roller-ui/menu.rol,4,0,0,,,,,
1.76342E+12,9,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-3,text,TRUE,,6114,490,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76342E+12,12,/roller/roller-ui/login.rol-340,200,OK,User1 2-4,text,TRUE,,6294,501,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,12,0,0,,,,,
1.76342E+12,37,/roller/-357,200,OK,User1 2-1,text,TRUE,,6552,452,6,6,http://172.26.129.146:8080/roller/,37,0,0,,,,,
1.76342E+12,53,/roller/roller_j_security_check-338,200,OK,User1 2-5,text,TRUE,,6553,1221,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,4,0,0,,,,,
1.76342E+12,4,/roller/roller_j_security_check-338-0,302,Found,User1 2-5,,TRUE,,259,637,6,6,http://172.26.129.146:8080/roller/roller_j_security_check,4,0,0,,,,,
1.76342E+12,49,/roller/roller_j_security_check-338-1,200,OK,User1 2-5,text,TRUE,,6294,584,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,49,0,0,,,,,
1.76342E+12,7,/roller/roller-ui/login.rol-340,200,OK,User1 2-5,text,TRUE,,6294,501,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,7,0,0,,,,,
1.76342E+12,43,/roller/roller-ui/menu.rol-358,200,OK,User1 2-1,text,TRUE,,6284,941,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol,32,0,0,,,,,
1.76342E+12,32,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-1,,TRUE,,170,470,6,6,http://172.26.129.146:8080/roller/roller-ui/menu.rol,32,0,0,,,,,
1.76342E+12,11,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-1,text,TRUE,,6114,471,6,6,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,
1.76342E+12,59,/roller/roller-ui/menu.rol-343,200,OK,User1 2-4,text,TRUE,,6284,1001,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,
1.76342E+12,5,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-4,,TRUE,,170,500,7,7,http://172.26.129.146:8080/roller/roller-ui/menu.rol,5,0,0,,,,,
1.76342E+12,54,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-4,text,TRUE,,6114,501,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,54,0,0,,,,,
1.76342E+12,15,/roller/roller-ui/login-redirect.rol-363,200,OK,User1 2-1,text,TRUE,,6284,989,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76342E+12,3,/roller/roller-ui/login-redirect.rol-363-0,302,Found,User1 2-1,,TRUE,,170,499,7,7,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,3,0,0,,,,,
1.76342E+12,12,/roller/roller-ui/login-redirect.rol-363-1,200,OK,User1 2-1,text,TRUE,,6114,490,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,
1.76342E+12,20,/roller/roller-ui/menu.rol-348,200,OK,User1 2-4,text,TRUE,,6284,979,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,
1.76342E+12,25,/roller/roller-ui/menu.rol-343,200,OK,User1 2-5,text,TRUE,,6284,1001,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,17,0,0,,,,,
1.76342E+12,12,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-4,,TRUE,,170,489,7,7,http://172.26.129.146:8080/roller/roller-ui/menu.rol,12,0,0,,,,,
1.76342E+12,8,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-4,text,TRUE,,6114,490,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,
1.76342E+12,17,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-5,,TRUE,,170,500,7,7,http://172.26.129.146:8080/roller/roller-ui/menu.rol,17,0,0,,,,,
1.76342E+12,8,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-5,text,TRUE,,6114,501,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,
1.76342E+12,10,/roller/roller-ui/menu.rol-348,200,OK,User1 2-5,text,TRUE,,6284,979,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76342E+12,4,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-5,,TRUE,,170,489,7,7,http://172.26.129.146:8080/roller/roller-ui/menu.rol,4,0,0,,,,,
1.76342E+12,6,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-5,text,TRUE,,6114,490,7,7,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76342E+12,108,/roller/-353,200,OK,User1 2-2,text,TRUE,,6552,471,7,7,http://172.26.129.146:8080/roller/,107,0,0,,,,,
1.76342E+12,160,/roller/-353,200,OK,User1 2-3,text,TRUE,,6552,471,8,8,http://172.26.129.146:8080/roller/,160,0,0,,,,,
1.76342E+12,88,/roller/-410,200,OK,User1 2-1,text,TRUE,,6552,489,8,8,http://172.26.129.146:8080/roller/,88,0,0,,,,,
1.76342E+12,125,/roller/-332,200,OK,User1 2-7,text,TRUE,,7249,356,9,9,http://172.26.129.146:8080/roller/,125,0,2,,,,,
1.76342E+12,86,/roller/-332,200,OK,User1 2-8,text,TRUE,,7249,356,9,9,http://172.26.129.146:8080/roller/,86,0,2,,,,,
1.76342E+12,186,/roller/-332,200,OK,User1 2-6,text,TRUE,,7249,356,9,9,http://172.26.129.146:8080/roller/,186,0,4,,,,,
1.76342E+12,35,/roller/roller-ui/register.rol-411,200,OK,User1 2-1,text,TRUE,,3901,474,9,9,http://172.26.129.146:8080/roller/roller-ui/register.rol,35,0,0,,,,,
1.76342E+12,116,/roller/-353,200,OK,User1 2-4,text,TRUE,,6552,471,9,9,http://172.26.129.146:8080/roller/,116,0,0,,,,,
1.76342E+12,35,/roller/-332,200,OK,User1 2-9,text,TRUE,,7249,356,9,9,http://172.26.129.146:8080/roller/,35,0,3,,,,,
1.76342E+12,13,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-1,text,TRUE,,3611,882,10,11,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,13,0,0,,,,,
1.76342E+12,25,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-7,text,TRUE,,6284,951,10,11,http://172.26.129.146:8080/roller/roller-ui/login.rol,12,0,0,,,,,
