timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,
1.76336E+12,422,/roller/roller-ui/authoring/entryAdd.rol-654,200,OK,User2 3-48,text,TRUE,,6221,1030,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,3,,,,
1.76336E+12,7,/roller/roller-ui/authoring/entryAdd.rol-654-0,302,Found,User2 3-48,,TRUE,,189,528,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test1,7,0,3,,,,
1.76336E+12,415,/roller/roller-ui/authoring/entryAdd.rol-654-1,200,OK,User2 3-48,text,TRUE,,6032,502,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,414,0,1,,,,
1.76336E+12,433,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-89,text,TRUE,,6221,1390,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,3,,,,
1.76336E+12,7,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-89,,TRUE,,189,810,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,7,0,3,,,,
1.76336E+12,426,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-89,text,TRUE,,6032,580,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,425,0,2,,,,
1.76336E+12,490,/roller/roller-ui/authoring/entryEdit!firstSave.rol-657,200,OK,User2 3-26,text,TRUE,,6221,1115,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,38,0,2,,,,
1.76336E+12,38,/roller/roller-ui/authoring/entryEdit!firstSave.rol-657-0,302,Found,User2 3-26,,TRUE,,189,599,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit!firstSave.rol?weblog=test26&bean.id=710adbc5-a814-46d0-aee2-8c336c4a2cfd,38,0,2,,,,
1.76336E+12,452,/roller/roller-ui/authoring/entryEdit!firstSave.rol-657-1,200,OK,User2 3-26,text,TRUE,,6032,516,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,451,0,2,,,,
1.76336E+12,301,/roller/roller-ui/profile.rol-437,200,OK,User1 2-7,text,TRUE,,6221,980,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,3,,,,
1.76336E+12,6,/roller/roller-ui/profile.rol-437-0,302,Found,User1 2-7,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/profile.rol,6,0,3,,,,
1.76336E+12,294,/roller/roller-ui/profile.rol-437-1,200,OK,User1 2-7,text,TRUE,,6032,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,293,0,2,,,,
1.76336E+12,527,/roller/roller-ui/menu.rol-650,200,OK,User2 3-16,text,TRUE,,6221,983,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,55,0,18,,,,
1.76336E+12,55,/roller/roller-ui/menu.rol-650-0,302,Found,User2 3-16,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,55,0,18,,,,
1.76336E+12,472,/roller/roller-ui/menu.rol-650-1,200,OK,User2 3-16,text,TRUE,,6032,492,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,471,0,2,,,,
1.76336E+12,640,/roller/roller-ui/authoring/entryAdd.rol-654,200,OK,User2 3-88,text,TRUE,,6221,1030,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,3,,,,
1.76336E+12,6,/roller/roller-ui/authoring/entryAdd.rol-654-0,302,Found,User2 3-88,,TRUE,,189,528,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test1,6,0,3,,,,
1.76336E+12,634,/roller/roller-ui/authoring/entryAdd.rol-654-1,200,OK,User2 3-88,text,TRUE,,6032,502,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,634,0,6,,,,
1.76336E+12,345,/roller/roller-ui/authoring/entryEdit.rol-662,200,OK,User2 3-19,text,TRUE,,6221,1902,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,2,,,,
1.76336E+12,11,/roller/roller-ui/authoring/entryEdit.rol-662-0,302,Found,User2 3-19,,TRUE,,189,1257,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol,11,0,2,,,,
1.76336E+12,334,/roller/roller-ui/authoring/entryEdit.rol-662-1,200,OK,User2 3-19,text,TRUE,,6032,645,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,334,0,2,,,,
1.76336E+12,359,/roller/roller-ui/authoring/themedata-430,200,OK,User1 2-35,text,TRUE,,6221,856,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,2,,,,
1.76336E+12,10,/roller/roller-ui/authoring/themedata-430-0,302,Found,User1 2-35,,TRUE,,189,433,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,10,0,2,,,,
1.76336E+12,349,/roller/roller-ui/authoring/themedata-430-1,200,OK,User1 2-35,text,TRUE,,6032,423,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,349,0,2,,,,
1.76336E+12,327,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-96,text,TRUE,,6221,1390,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,3,,,,
1.76336E+12,8,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-96,,TRUE,,189,810,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,8,0,3,,,,
1.76336E+12,319,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-96,text,TRUE,,6032,580,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,319,0,3,,,,
1.76336E+12,277,/roller/roller-ui/menu.rol-650,200,OK,User2 3-18,text,TRUE,,6221,983,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,2,,,,
1.76336E+12,19,/roller/CommentAuthenticatorServlet-666,200,OK,User2 3-2,text,TRUE,,339,413,100,200,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=test2,19,0,3,,,,
1.76336E+12,7,/roller/roller-ui/menu.rol-650-0,302,Found,User2 3-18,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,7,0,2,,,,
1.76336E+12,270,/roller/roller-ui/menu.rol-650-1,200,OK,User2 3-18,text,TRUE,,6032,492,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,270,0,4,,,,
1.76336E+12,670,/roller/roller-ui/menu.rol-440,200,OK,User1 2-2,text,TRUE,,6221,993,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,2,,,,
1.76336E+12,6,/roller/roller-ui/menu.rol-440-0,302,Found,User1 2-2,,TRUE,,189,496,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,6,0,2,,,,
1.76336E+12,664,/roller/roller-ui/menu.rol-440-1,200,OK,User1 2-2,text,TRUE,,6032,497,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,663,0,5,,,,
1.76336E+12,346,/roller/roller-ui/authoring/entries.rol-663,200,OK,User2 3-14,text,TRUE,,6221,1034,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,2,,,,
1.76336E+12,6,/roller/roller-ui/authoring/entries.rol-663-0,302,Found,User2 3-14,,TRUE,,189,530,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=test14,6,0,2,,,,
1.76336E+12,340,/roller/roller-ui/authoring/entries.rol-663-1,200,OK,User2 3-14,text,TRUE,,6032,504,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,340,0,3,,,,
1.76336E+12,406,/roller/roller-ui/login.rol-420,200,OK,User1 2-37,text,TRUE,,6212,501,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,406,0,2,,,,
1.76336E+12,461,/roller/roller-ui/authoring/themedata-652,200,OK,User2 3-12,text,TRUE,,6221,856,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,22,0,17,,,,
1.76336E+12,22,/roller/roller-ui/authoring/themedata-652-0,302,Found,User2 3-12,,TRUE,,189,433,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,22,0,17,,,,
1.76336E+12,439,/roller/roller-ui/authoring/themedata-652-1,200,OK,User2 3-12,text,TRUE,,6032,423,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,439,0,2,,,,
1.76336E+12,3479,/roller/-647,200,OK,User2 3-52,text,TRUE,,6470,470,100,200,http://172.26.129.146:8080/roller/,3479,0,1,,,,
1.76336E+12,391,/roller/roller-ui/profile.rol-437,200,OK,User1 2-26,text,TRUE,,6221,980,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,2,,,,
1.76336E+12,7,/roller/roller-ui/profile.rol-437-0,302,Found,User1 2-26,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/profile.rol,7,0,2,,,,
1.76336E+12,384,/roller/roller-ui/profile.rol-437-1,200,OK,User1 2-26,text,TRUE,,6032,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,384,0,3,,,,
1.76336E+12,337,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-60,text,TRUE,,3529,886,100,200,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,337,0,2,,,,
1.76336E+12,386,/roller/roller-ui/authoring/entryEdit.rol-661,200,OK,User2 3-10,text,TRUE,,6221,1103,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,3,,,,
1.76336E+12,6,/roller/roller-ui/authoring/entryEdit.rol-661-0,302,Found,User2 3-10,,TRUE,,189,588,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol?weblog=test10&bean.id=710adbc5-a814-46d0-aee2-8c336c4a2cfd,6,0,3,,,,
1.76336E+12,380,/roller/roller-ui/authoring/entryEdit.rol-661-1,200,OK,User2 3-10,text,TRUE,,6032,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,380,0,4,,,,
1.76336E+12,365,/roller/roller-ui/profile.rol-649,200,OK,User2 3-91,text,TRUE,,6221,980,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,3,,,,
1.76336E+12,7,/roller/roller-ui/profile.rol-649-0,302,Found,User2 3-91,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/profile.rol,7,0,3,,,,
1.76336E+12,358,/roller/roller-ui/profile.rol-649-1,200,OK,User2 3-91,text,TRUE,,6032,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,358,0,3,,,,
1.76336E+12,404,/roller/roller-ui/authoring/themedata-652,200,OK,User2 3-39,text,TRUE,,6221,856,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,2,,,,
1.76336E+12,11,/roller/roller-ui/authoring/themedata-652-0,302,Found,User2 3-39,,TRUE,,189,433,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,11,0,2,,,,
1.76336E+12,393,/roller/roller-ui/authoring/themedata-652-1,200,OK,User2 3-39,text,TRUE,,6032,423,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,392,0,3,,,,
1.76336E+12,421,/roller/roller-ui/menu.rol-650,200,OK,User2 3-92,text,TRUE,,6221,983,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,2,,,,
1.76336E+12,10,/roller/roller-ui/menu.rol-650-0,302,Found,User2 3-92,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,10,0,2,,,,
1.76336E+12,411,/roller/roller-ui/menu.rol-650-1,200,OK,User2 3-92,text,TRUE,,6032,492,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,410,0,2,,,,
1.76336E+12,333,/roller/roller-ui/menu.rol-648,200,OK,User2 3-7,text,TRUE,,6221,941,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,3,,,,
1.76336E+12,6,/roller/roller-ui/menu.rol-648-0,302,Found,User2 3-7,,TRUE,,189,470,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,6,0,3,,,,
1.76336E+12,304,/roller/roller-ui/menu.rol-648-1,200,OK,User2 3-7,text,TRUE,,6032,471,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,304,0,2,,,,
1.76336E+12,488,/roller/-435,200,OK,User1 2-63,text,TRUE,,6470,483,100,200,http://172.26.129.146:8080/roller/,488,0,2,,,,
1.76336E+12,210,/roller/roller-ui/createWeblog!save.rol-434,200,OK,User1 2-49,text,TRUE,,6221,1369,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,9,,,,
1.76336E+12,16,/roller/roller-ui/createWeblog!save.rol-434-0,302,Found,User1 2-49,,TRUE,,189,789,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,16,0,9,,,,
1.76336E+12,194,/roller/roller-ui/createWeblog!save.rol-434-1,200,OK,User1 2-49,text,TRUE,,6032,580,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,193,0,2,,,,
1.76336E+12,436,/roller/roller-ui/menu.rol-648,200,OK,User2 3-100,text,TRUE,,6221,941,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,3,,,,
1.76336E+12,7,/roller/roller-ui/menu.rol-648-0,302,Found,User2 3-100,,TRUE,,189,470,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,7,0,3,,,,
1.76336E+12,429,/roller/roller-ui/menu.rol-648-1,200,OK,User2 3-100,text,TRUE,,6032,471,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,429,0,4,,,,
1.76336E+12,708,/roller/roller-ui/menu.rol-426,200,OK,User1 2-48,text,TRUE,,6221,1001,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,79,0,30,,,,
1.76336E+12,79,/roller/roller-ui/menu.rol-426-0,302,Found,User1 2-48,,TRUE,,189,500,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,79,0,30,,,,
1.76336E+12,629,/roller/roller-ui/menu.rol-426-1,200,OK,User1 2-48,text,TRUE,,6032,501,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,629,0,4,,,,
1.76336E+12,353,/roller/roller-ui/profile.rol-437,200,OK,User1 2-8,text,TRUE,,6221,980,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,2,,,,
1.76336E+12,6,/roller/roller-ui/profile.rol-437-0,302,Found,User1 2-8,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/profile.rol,6,0,2,,,,
1.76336E+12,347,/roller/roller-ui/profile.rol-437-1,200,OK,User1 2-8,text,TRUE,,6032,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,346,0,2,,,,
1.76336E+12,401,/roller/roller-ui/login.rol-420,200,OK,User1 2-83,text,TRUE,,6212,501,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,401,0,2,,,,
1.76336E+12,510,/roller/roller-ui/menu.rol-650,200,OK,User2 3-76,text,TRUE,,6221,983,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,2,,,,
1.76336E+12,5,/roller/roller-ui/menu.rol-650-0,302,Found,User2 3-76,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,5,0,2,,,,
1.76336E+12,505,/roller/roller-ui/menu.rol-650-1,200,OK,User2 3-76,text,TRUE,,6032,492,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,504,0,3,,,,
1.76336E+12,467,/roller/roller-ui/authoring/entryAdd.rol-654,200,OK,User2 3-50,text,TRUE,,6221,1030,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,3,,,,
1.76336E+12,7,/roller/roller-ui/authoring/entryAdd.rol-654-0,302,Found,User2 3-50,,TRUE,,189,528,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test1,7,0,3,,,,
1.76336E+12,460,/roller/roller-ui/authoring/entryAdd.rol-654-1,200,OK,User2 3-50,text,TRUE,,6032,502,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,460,0,1,,,,
1.76336E+12,409,/roller/roller-ui/menu.rol-426,200,OK,User1 2-44,text,TRUE,,6221,1001,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,2,,,,
1.76336E+12,267,/roller/roller-ui/createWeblog.rol-429,200,OK,User1 2-17,text,TRUE,,6221,985,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,18,0,6,,,,
1.76336E+12,7,/roller/roller-ui/menu.rol-426-0,302,Found,User1 2-44,,TRUE,,189,500,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,7,0,2,,,,
1.76336E+12,18,/roller/roller-ui/createWeblog.rol-429-0,302,Found,User1 2-17,,TRUE,,189,496,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,18,0,6,,,,
1.76336E+12,402,/roller/roller-ui/menu.rol-426-1,200,OK,User1 2-44,text,TRUE,,6032,501,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,402,0,2,,,,
1.76336E+12,248,/roller/roller-ui/createWeblog.rol-429-1,200,OK,User1 2-17,text,TRUE,,6032,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,248,0,2,,,,
1.76336E+12,558,/roller/-435,200,OK,User1 2-41,text,TRUE,,6470,483,100,200,http://172.26.129.146:8080/roller/,558,0,3,,,,
1.76336E+12,474,/roller/roller-ui/login.rol-420,200,OK,User1 2-23,text,TRUE,,6212,501,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,474,0,2,,,,
1.76336E+12,461,/roller/roller-ui/authoring/entries.rol-663,200,OK,User2 3-8,text,TRUE,,6221,1033,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,3,,,,
1.76336E+12,8,/roller/roller-ui/authoring/entries.rol-663-0,302,Found,User2 3-8,,TRUE,,189,529,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=test8,8,0,3,,,,
1.76336E+12,453,/roller/roller-ui/authoring/entries.rol-663-1,200,OK,User2 3-8,text,TRUE,,6032,504,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,453,0,4,,,,
1.76336E+12,427,/roller/roller-ui/authoring/entryAdd.rol-654,200,OK,User2 3-84,text,TRUE,,6221,1030,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,2,,,,
1.76336E+12,5,/roller/roller-ui/authoring/entryAdd.rol-654-0,302,Found,User2 3-84,,TRUE,,189,528,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol?weblog=test1,5,0,2,,,,
1.76336E+12,398,/roller/roller-ui/authoring/entryAdd.rol-654-1,200,OK,User2 3-84,text,TRUE,,6032,502,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,398,0,2,,,,
1.76336E+12,103,/roller/CommentAuthenticatorServlet-669,200,OK,User2 3-2,text,TRUE,,339,413,100,200,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=test2,102,0,6,,,,
1.76336E+12,436,/roller/roller-ui/authoring/entryEdit.rol-661,200,OK,User2 3-38,text,TRUE,,6221,1103,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,1,,,,
1.76336E+12,7,/roller/roller-ui/authoring/entryEdit.rol-661-0,302,Found,User2 3-38,,TRUE,,189,588,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol?weblog=test38&bean.id=710adbc5-a814-46d0-aee2-8c336c4a2cfd,7,0,1,,,,
1.76336E+12,429,/roller/roller-ui/authoring/entryEdit.rol-661-1,200,OK,User2 3-38,text,TRUE,,6032,515,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,429,0,1,,,,
1.76336E+12,94,/roller/CommentAuthenticatorServlet-666,200,OK,User2 3-14,text,TRUE,,339,414,100,200,http://172.26.129.146:8080/roller/CommentAuthenticatorServlet?weblog=test14,94,0,3,,,,
1.76336E+12,441,/roller/roller-ui/authoring/entryEdit.rol-662,200,OK,User2 3-3,text,TRUE,,6221,1899,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,2,,,,
1.76336E+12,7,/roller/roller-ui/authoring/entryEdit.rol-662-0,302,Found,User2 3-3,,TRUE,,189,1254,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryEdit.rol,7,0,2,,,,
1.76336E+12,434,/roller/roller-ui/authoring/entryEdit.rol-662-1,200,OK,User2 3-3,text,TRUE,,6032,645,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,434,0,2,,,,
1.76336E+12,402,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-32,text,TRUE,,6221,1390,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,2,,,,
1.76336E+12,6,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-32,,TRUE,,189,810,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,6,0,2,,,,
1.76336E+12,396,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-32,text,TRUE,,6032,580,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,396,0,2,,,,
1.76336E+12,311,/roller/roller-ui/authoring/entryAdd.rol-655,200,OK,User2 3-11,text,TRUE,,6221,1745,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,5,,,,
1.76336E+12,14,/roller/roller-ui/authoring/entryAdd.rol-655-0,302,Found,User2 3-11,,TRUE,,189,1146,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entryAdd.rol,14,0,5,,,,
1.76336E+12,297,/roller/roller-ui/authoring/entryAdd.rol-655-1,200,OK,User2 3-11,text,TRUE,,6032,599,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,297,0,6,,,,
1.76336E+12,462,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-22,text,TRUE,,6221,1390,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,2,,,,
1.76336E+12,5,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-22,,TRUE,,189,810,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,5,0,2,,,,
1.76336E+12,457,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-22,text,TRUE,,6032,580,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,456,0,2,,,,
1.76336E+12,466,/roller/roller-ui/menu.rol-650,200,OK,User2 3-57,text,TRUE,,6221,983,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,2,,,,
1.76336E+12,5,/roller/roller-ui/menu.rol-650-0,302,Found,User2 3-57,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,5,0,2,,,,
1.76336E+12,461,/roller/roller-ui/menu.rol-650-1,200,OK,User2 3-57,text,TRUE,,6032,492,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,461,0,2,,,,
1.76336E+12,329,/roller/roller-ui/authoring/themedata-430,200,OK,User1 2-24,text,TRUE,,6221,856,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,3,,,,
1.76336E+12,15,/roller/roller-ui/authoring/themedata-430-0,302,Found,User1 2-24,,TRUE,,189,433,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/themedata,15,0,3,,,,
1.76336E+12,314,/roller/roller-ui/authoring/themedata-430-1,200,OK,User1 2-24,text,TRUE,,6032,423,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,314,0,3,,,,
1.76336E+12,305,/roller/roller-ui/menu.rol-426,200,OK,User1 2-30,text,TRUE,,6221,1001,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,5,,,,
1.76336E+12,10,/roller/roller-ui/menu.rol-426-0,302,Found,User1 2-30,,TRUE,,189,500,100,200,http://172.26.129.146:8080/roller/roller-ui/menu.rol,10,0,5,,,,
1.76336E+12,295,/roller/roller-ui/menu.rol-426-1,200,OK,User1 2-30,text,TRUE,,6032,501,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,295,0,2,,,,
1.76336E+12,337,/roller/roller-ui/authoring/entries.rol-660,200,OK,User2 3-37,text,TRUE,,6221,1170,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,5,,,,
1.76336E+12,14,/roller/roller-ui/authoring/entries.rol-660-0,302,Found,User2 3-37,,TRUE,,189,598,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=test37,14,0,5,,,,
1.76336E+12,323,/roller/roller-ui/authoring/entries.rol-660-1,200,OK,User2 3-37,text,TRUE,,6032,572,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,323,0,5,,,,
1.76336E+12,349,/roller/roller-ui/createWeblog!save.rol-653,200,OK,User2 3-23,text,TRUE,,6221,1390,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,3,,,,
1.76336E+12,16,/roller/roller-ui/createWeblog!save.rol-653-0,302,Found,User2 3-23,,TRUE,,189,810,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog!save.rol,16,0,3,,,,
1.76336E+12,333,/roller/roller-ui/createWeblog!save.rol-653-1,200,OK,User2 3-23,text,TRUE,,6032,580,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,333,0,3,,,,
1.76336E+12,355,/roller/roller-ui/authoring/entries.rol-660,200,OK,User2 3-30,text,TRUE,,6221,1170,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,5,,,,
1.76336E+12,9,/roller/roller-ui/authoring/entries.rol-660-0,302,Found,User2 3-30,,TRUE,,189,598,100,200,http://172.26.129.146:8080/roller/roller-ui/authoring/entries.rol?weblog=test30,9,0,5,,,,
1.76336E+12,346,/roller/roller-ui/authoring/entries.rol-660-1,200,OK,User2 3-30,text,TRUE,,6032,572,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,345,0,9,,,,
1.76336E+12,541,/roller/-435,200,OK,User1 2-18,text,TRUE,,6470,483,100,200,http://172.26.129.146:8080/roller/,541,0,2,,,,
1.76336E+12,371,/roller/roller-ui/profile.rol-437,200,OK,User1 2-55,text,TRUE,,6221,980,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,5,,,,
1.76336E+12,9,/roller/roller-ui/profile.rol-437-0,302,Found,User1 2-55,,TRUE,,189,491,100,200,http://172.26.129.146:8080/roller/roller-ui/profile.rol,9,0,5,,,,
1.76336E+12,362,/roller/roller-ui/profile.rol-437-1,200,OK,User1 2-55,text,TRUE,,6032,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,361,0,10,,,,
1.76336E+12,305,/roller/roller-ui/login.rol-420,200,OK,User1 2-43,text,TRUE,,6212,501,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,305,0,2,,,,
1.76336E+12,389,/roller/roller-ui/createWeblog.rol-429,200,OK,User1 2-45,text,TRUE,,6221,985,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,5,,,,
1.76336E+12,13,/roller/roller-ui/createWeblog.rol-429-0,302,Found,User1 2-45,,TRUE,,189,496,100,200,http://172.26.129.146:8080/roller/roller-ui/createWeblog.rol,13,0,5,,,,
1.76336E+12,376,/roller/roller-ui/createWeblog.rol-429-1,200,OK,User1 2-45,text,TRUE,,6032,489,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,376,0,6,,,,
1.76336E+12,386,/roller/roller-ui/createWeblog.rol-651,200,OK,User2 3-66,text,TRUE,,6221,985,100,200,http://172.26.129.146:8080/roller/roller-ui/login.rol,15,0,3,,,,
