timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,
1.76343E+12,50,/roller/-332,200,OK,User1 2-1,text,TRUE,,7104,356,2,2,http://172.26.129.146:8080/roller/,50,0,2,,,,,
1.76343E+12,28,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-1,text,TRUE,,6183,951,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,# of requests,,,50914
1.76343E+12,3,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-1,,TRUE,,170,480,2,2,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,3,0,0,,time,,106641,106.641
1.76343E+12,25,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-1,text,TRUE,,6013,471,2,2,http://172.26.129.146:8080/roller/roller-ui/login.rol,25,0,0,,throughput,,,477.4336325
1.76343E+12,61,/roller/-332,200,OK,User1 2-2,text,TRUE,,7104,356,2,2,http://172.26.129.146:8080/roller/,61,0,3,,elapsed,,19262994,378.3437561
1.76343E+12,55,/roller/roller_j_security_check-338,200,OK,User1 2-1,text,TRUE,,6452,1221,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,3,0,0,,latency,,12302615,241.6352084
1.76343E+12,3,/roller/roller_j_security_check-338-0,302,Found,User1 2-1,,TRUE,,259,637,3,3,http://172.26.129.146:8080/roller/roller_j_security_check,3,0,0,,delay,,6960379,136.7085477
1.76343E+12,51,/roller/roller_j_security_check-338-1,200,OK,User1 2-1,text,TRUE,,6193,584,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,51,0,0,,,,,
1.76343E+12,34,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-2,text,TRUE,,6183,951,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76343E+12,4,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-2,,TRUE,,170,480,3,3,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,4,0,0,,,,,
1.76343E+12,30,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-2,text,TRUE,,6013,471,3,3,http://172.26.129.146:8080/roller/roller-ui/login.rol,30,0,0,,,,,
1.76343E+12,29,/roller/roller-ui/login.rol-340,200,OK,User1 2-1,text,TRUE,,6193,501,4,4,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,29,0,0,,,,,
1.76343E+12,53,/roller/-332,200,OK,User1 2-3,text,TRUE,,7104,356,4,4,http://172.26.129.146:8080/roller/,53,0,3,,,,,
1.76343E+12,97,/roller/roller_j_security_check-338,200,OK,User1 2-2,text,TRUE,,6452,1221,5,5,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,18,0,0,,,,,
1.76343E+12,18,/roller/roller_j_security_check-338-0,302,Found,User1 2-2,,TRUE,,259,637,5,5,http://172.26.129.146:8080/roller/roller_j_security_check,18,0,0,,,,,
